feature,importance_sum,importance_mean,freq_top20,weighted_score,dataset,selected
K02556,0.0018279150934509736,0.00015232625778758112,0.0,0.0,kegg,False
K18682,0.0018259410025545863,0.00015216175021288218,0.0,0.0,kegg,False
K09925,0.0018243345496499342,0.00015202787913749452,0.0,0.0,kegg,False
K15866,0.0018219465360752457,0.00015182887800627048,0.0,0.0,kegg,False
K02948,0.0018202779659519982,0.00015168983049599984,0.0,0.0,kegg,False
K13529,0.0018157688174922772,0.00015131406812435644,0.0,0.0,kegg,False
K19504,0.0018139415600591595,0.00015116179667159664,0.0,0.0,kegg,False
K01464,0.0018114710483577044,0.00015095592069647537,0.0,0.0,kegg,False
K04015,0.0018079252999562776,0.00015066044166302313,0.0,0.0,kegg,False
K09952,0.0018041052757214776,0.00015034210631012314,0.0,0.0,kegg,False
K01057,0.0018027267060677624,0.00015022722550564685,0.0,0.0,kegg,False
K00925,0.0018020075244986333,0.00015016729370821944,0.0,0.0,kegg,False
K02472,0.0017937857210858531,0.0001494821434238211,0.0,0.0,kegg,False
K06209,0.0017826074117239857,0.00014855061764366547,0.0,0.0,kegg,False
K16899,0.001776996614306483,0.0001480830511922069,0.0,0.0,kegg,False
K02231,0.0017738807530410965,0.00014782339608675803,0.0,0.0,kegg,False
K02535,0.0017680304602911052,0.00014733587169092543,0.0,0.0,kegg,False
K06155,0.001765061817154519,0.0001470884847628766,0.0,0.0,kegg,False
K01956,0.001757570353264962,0.0001464641961054135,0.0,0.0,kegg,False
K05786,0.0017532055486672031,0.0001461004623889336,0.0,0.0,kegg,False
K05516,0.0017469425869524806,0.0001455785489127067,0.0,0.0,kegg,False
K01772,0.0017467168435448981,0.00014555973696207485,0.0,0.0,kegg,False
K00821,0.0017439199167432486,0.00014532665972860406,0.0,0.0,kegg,False
K19138,0.0017396461475622158,0.0001449705122968513,0.0,0.0,kegg,False
K03687,0.0017391990870182705,0.00014493325725152255,0.0,0.0,kegg,False
K03306,0.0017253947477700344,0.00014378289564750287,0.0,0.0,kegg,False
K01482,0.001722665341292404,0.00014355544510770034,0.0,0.0,kegg,False
K18430,0.0017102908677152856,0.0001425242389762738,0.0,0.0,kegg,False
K07161,0.0016992591058636142,0.00014160492548863452,0.0,0.0,kegg,False
K01911,0.0016956619737330224,0.00014130516447775186,0.0,0.0,kegg,False
K01409,0.0016918877239795087,0.00014099064366495905,0.0,0.0,kegg,False
K01118,0.0016899360739065774,0.00014082800615888144,0.0,0.0,kegg,False
K00982,0.00168901865402128,0.00014075155450177335,0.0,0.0,kegg,False
K15987,0.0016889129183913325,0.00014074274319927772,0.0,0.0,kegg,False
K02198,0.0016870081605024046,0.00014058401337520038,0.0,0.0,kegg,False
K18640,0.001683084991398183,0.00014025708261651524,0.0,0.0,kegg,False
K13566,0.0016824354477009368,0.00014020295397507807,0.0,0.0,kegg,False
K03553,0.001672713000627993,0.00013939275005233275,0.0,0.0,kegg,False
K09729,0.0016721496527117078,0.0001393458043926423,0.0,0.0,kegg,False
K02007,0.0016718690663595276,0.0001393224221966273,0.0,0.0,kegg,False
K12269,0.0016681698132611912,0.00013901415110509927,0.0,0.0,kegg,False
K17203,0.0016681072267702346,0.00013900893556418622,0.0,0.0,kegg,False
K06207,0.001667257752038049,0.00013893814600317075,0.0,0.0,kegg,False
K07462,0.0016626395387454558,0.00013855329489545465,0.0,0.0,kegg,False
K10011,0.0016623911783529054,0.00013853259819607546,0.0,0.0,kegg,False
K01489,0.001659262161503623,0.00013827184679196858,0.0,0.0,kegg,False
K13789,0.0016588357295674928,0.00013823631079729106,0.0,0.0,kegg,False
K02469,0.0016584887604980789,0.00013820739670817323,0.0,0.0,kegg,False
K01591,0.001654607772566747,0.0001378839810472289,0.0,0.0,kegg,False
K13570,0.0016528561628308736,0.00013773801356923947,0.0,0.0,kegg,False
K02887,0.0016527349475799944,0.00013772791229833286,0.0,0.0,kegg,False
K01066,0.0016524476735623312,0.00013770397279686092,0.0,0.0,kegg,False
K03524,0.0016487180402004963,0.00013739317001670802,0.0,0.0,kegg,False
K13934,0.0016471901566522424,0.00013726584638768687,0.0,0.0,kegg,False
K01007,0.0016462460580067156,0.00013718717150055964,0.0,0.0,kegg,False
K09710,0.0016461652815510255,0.00013718044012925212,0.0,0.0,kegg,False
K21739,0.001646045225580597,0.00013717043546504975,0.0,0.0,kegg,False
K02532,0.001644792367272689,0.0001370660306060574,0.0,0.0,kegg,False
K21977,0.001644708537132573,0.00013705904476104774,0.0,0.0,kegg,False
K02027,0.0016381906776809258,0.0001365158898067438,0.0,0.0,kegg,False
K02422,0.0016346491613338017,0.0001362207634444835,0.0,0.0,kegg,False
K02191,0.001633633230509669,0.00013613610254247242,0.0,0.0,kegg,False
K10793,0.0016319179603911061,0.00013599316336592552,0.0,0.0,kegg,False
K05876,0.001631543467460167,0.0001359619556216806,0.0,0.0,kegg,False
K03599,0.0016282285656713843,0.0001356857138059487,0.0,0.0,kegg,False
K02812,0.0016268866629488715,0.00013557388857907262,0.0,0.0,kegg,False
K12700,0.0016266518670749216,0.00013555432225624347,0.0,0.0,kegg,False
K10439,0.0016264395081218676,0.0001355366256768223,0.0,0.0,kegg,False
K10038,0.00162305904578753,0.00013525492048229416,0.0,0.0,kegg,False
K08296,0.0016179584855729474,0.0001348298737977456,0.0,0.0,kegg,False
K10806,0.0016038598818508454,0.00013365499015423712,0.0,0.0,kegg,False
K07096,0.0016011765848998373,0.00013343138207498644,0.0,0.0,kegg,False
K07347,0.0015996297740401278,0.00013330248117001065,0.0,0.0,kegg,False
K02775,0.0015994960178374379,0.0001332913348197865,0.0,0.0,kegg,False
K01085,0.0015993650660708,0.00013328042217256668,0.0,0.0,kegg,False
K02967,0.001599064219431278,0.00013325535161927315,0.0,0.0,kegg,False
K06189,0.0015987322194497336,0.00013322768495414446,0.0,0.0,kegg,False
K04043,0.0015981040181915112,0.0001331753348492926,0.0,0.0,kegg,False
K01243,0.0015977527785069868,0.00013314606487558223,0.0,0.0,kegg,False
K14392,0.0015948285616750758,0.00013290238013958966,0.0,0.0,kegg,False
K05785,0.0015934687637609076,0.0001327890636467423,0.0,0.0,kegg,False
K07102,0.0015929833353153422,0.0001327486112762785,0.0,0.0,kegg,False
K01095,0.0015905276276889184,0.00013254396897407653,0.0,0.0,kegg,False
K11473,0.0015871019574832405,0.0001322584964569367,0.0,0.0,kegg,False
K02016,0.001585618515751281,0.00013213487631260677,0.0,0.0,kegg,False
K09690,0.0015837003720500118,0.00013197503100416765,0.0,0.0,kegg,False
K07027,0.0015823318521369998,0.0001318609876780833,0.0,0.0,kegg,False
K03786,0.001581147915898904,0.00013176232632490867,0.0,0.0,kegg,False
K01667,0.0015804139425336153,0.00013170116187780128,0.0,0.0,kegg,False
K03327,0.0015785521900419446,0.00013154601583682872,0.0,0.0,kegg,False
K03070,0.001576269244687519,0.00013135577039062658,0.0,0.0,kegg,False
K19055,0.0015756538101808497,0.00013130448418173748,0.0,0.0,kegg,False
K02653,0.001574336626689274,0.00013119471889077284,0.0,0.0,kegg,False
K06994,0.00157077187152713,0.00013089765596059418,0.0,0.0,kegg,False
K21495,0.0015704613029862244,0.00013087177524885203,0.0,0.0,kegg,False
K03701,0.0015704535893109632,0.00013087113244258027,0.0,0.0,kegg,False
K00949,0.0015678550821062057,0.00013065459017551714,0.0,0.0,kegg,False
K02798,0.0015665606443444448,0.00013054672036203708,0.0,0.0,kegg,False
K01470,0.0015623048371150102,0.00013019206975958418,0.0,0.0,kegg,False
K02013,0.0015616644427763004,0.0001301387035646917,0.0,0.0,kegg,False
K14989,0.0015599841934367238,0.00012999868278639365,0.0,0.0,kegg,False
K06978,0.0015553333086751413,0.00012961110905626179,0.0,0.0,kegg,False
K02588,0.0015525816408044752,0.00012938180340037292,0.0,0.0,kegg,False
K02355,0.0015510873071401879,0.00012925727559501567,0.0,0.0,kegg,False
K13378,0.0015441679202274315,0.00012868066001895263,0.0,0.0,kegg,False
K15777,0.0015416905683406429,0.0001284742140283869,0.0,0.0,kegg,False
K20461,0.0015400819811024775,0.00012834016509187312,0.0,0.0,kegg,False
K23121,0.0015396485674892956,0.00012830404729077463,0.0,0.0,kegg,False
K01810,0.0015384233121983541,0.00012820194268319617,0.0,0.0,kegg,False
K07733,0.0015347894316147625,0.00012789911930123022,0.0,0.0,kegg,False
K02566,0.0015347844113060799,0.00012789870094217332,0.0,0.0,kegg,False
K08219,0.0015333537742789958,0.00012777948118991632,0.0,0.0,kegg,False
K14162,0.0015320900270941967,0.0001276741689245164,0.0,0.0,kegg,False
K00001,0.0015317102357331354,0.00012764251964442796,0.0,0.0,kegg,False
K03757,0.0015308972109597193,0.0001275747675799766,0.0,0.0,kegg,False
K00600,0.0015278164395007175,0.0001273180366250598,0.0,0.0,kegg,False
K07793,0.001527368895337188,0.000127280741278099,0.0,0.0,kegg,False
K16092,0.0015262288003046135,0.00012718573335871778,0.0,0.0,kegg,False
K01419,0.0015240615449515864,0.00012700512874596554,0.0,0.0,kegg,False
K10747,0.0015234330263789275,0.00012695275219824396,0.0,0.0,kegg,False
K06180,0.0015208431566349006,0.00012673692971957505,0.0,0.0,kegg,False
K18928,0.0015199719190562393,0.00012666432658801994,0.0,0.0,kegg,False
K03684,0.0015192656186508362,0.000126605468220903,0.0,0.0,kegg,False
K01745,0.0015166059486531381,0.00012638382905442818,0.0,0.0,kegg,False
K03312,0.0015144024923041033,0.00012620020769200862,0.0,0.0,kegg,False
K02963,0.0015130190662562028,0.0001260849221880169,0.0,0.0,kegg,False
K21393,0.001511684229585211,0.00012597368579876758,0.0,0.0,kegg,False
K13954,0.0015088867959261354,0.00012574056632717794,0.0,0.0,kegg,False
K00788,0.0015075305946707267,0.00012562754955589388,0.0,0.0,kegg,False
K03585,0.0015036845899427098,0.00012530704916189248,0.0,0.0,kegg,False
K12678,0.001501536762938893,0.00012512806357824107,0.0,0.0,kegg,False
K01012,0.0015007647668666615,0.0001250637305722218,0.0,0.0,kegg,False
K07407,0.0015004226187606807,0.00012503521823005673,0.0,0.0,kegg,False
K05499,0.0014979073552130338,0.00012482561293441949,0.0,0.0,kegg,False
K12974,0.0014963108086308015,0.00012469256738590012,0.0,0.0,kegg,False
K01241,0.0014951211832968144,0.0001245934319414012,0.0,0.0,kegg,False
K01876,0.0014933333777821555,0.00012444444814851296,0.0,0.0,kegg,False
K02036,0.0014924911120539847,0.00012437425933783206,0.0,0.0,kegg,False
K02567,0.0014904290995928213,0.00012420242496606845,0.0,0.0,kegg,False
K12063,0.0014881989377729808,0.0001240165781477484,0.0,0.0,kegg,False
K11931,0.0014880904297333536,0.0001240075358111128,0.0,0.0,kegg,False
K13979,0.001487715197083122,0.0001239762664235935,0.0,0.0,kegg,False
K01992,0.0014876963152986034,0.00012397469294155028,0.0,0.0,kegg,False
K01071,0.0014876882978172776,0.00012397402481810648,0.0,0.0,kegg,False
K01912,0.0014872563377532101,0.00012393802814610085,0.0,0.0,kegg,False
K02821,0.0014867867132730389,0.00012389889277275324,0.0,0.0,kegg,False
K02655,0.0014842130320828432,0.00012368441934023692,0.0,0.0,kegg,False
K02931,0.0014835433060162362,0.00012362860883468634,0.0,0.0,kegg,False
K00876,0.0014814880138659498,0.00012345733448882915,0.0,0.0,kegg,False
K10122,0.001479406677006604,0.00012328388975055033,0.0,0.0,kegg,False
K02419,0.001479043607033359,0.0001232536339194466,0.0,0.0,kegg,False
K07248,0.0014778632195526593,0.00012315526829605495,0.0,0.0,kegg,False
K04762,0.0014746957632042318,0.00012289131360035266,0.0,0.0,kegg,False
K23265,0.0014716594701349793,0.00012263828917791493,0.0,0.0,kegg,False
K13888,0.0014695278969624821,0.00012246065808020685,0.0,0.0,kegg,False
K01894,0.001467969581224526,0.00012233079843537717,0.0,0.0,kegg,False
K01000,0.0014646572546580209,0.00012205477122150173,0.0,0.0,kegg,False
K16962,0.001463394617258781,0.00012194955143823175,0.0,0.0,kegg,False
K01567,0.0014615252581658949,0.00012179377151382458,0.0,0.0,kegg,False
K00844,0.0014600596606129162,0.00012167163838440969,0.0,0.0,kegg,False
K10679,0.0014595055134129257,0.00012162545945107715,0.0,0.0,kegg,False
K00857,0.0014578278475849875,0.00012148565396541563,0.0,0.0,kegg,False
K07639,0.0014564154925744608,0.0001213679577145384,0.0,0.0,kegg,False
K11742,0.0014561142967501892,0.00012134285806251577,0.0,0.0,kegg,False
K11189,0.0014550511733975413,0.00012125426444979511,0.0,0.0,kegg,False
K00262,0.0014537013974039832,0.0001211417831169986,0.0,0.0,kegg,False
K01356,0.0014531541528910704,0.0001210961794075892,0.0,0.0,kegg,False
K18702,0.001451363043395212,0.00012094692028293432,0.0,0.0,kegg,False
K02069,0.001448190669803087,0.0001206825558169239,0.0,0.0,kegg,False
K02669,0.0014471164275478483,0.00012059303562898735,0.0,0.0,kegg,False
K02795,0.0014440228076493915,0.00012033523397078263,0.0,0.0,kegg,False
K18148,0.001442839545053587,0.00012023662875446557,0.0,0.0,kegg,False
K02394,0.0014427209982183626,0.00012022674985153022,0.0,0.0,kegg,False
K01156,0.0014416685370591813,0.00012013904475493177,0.0,0.0,kegg,False
K06151,0.0014412160818841862,0.00012010134015701552,0.0,0.0,kegg,False
K02587,0.001440991896950528,0.00012008265807921067,0.0,0.0,kegg,False
K00121,0.0014385721958690067,0.00011988101632241723,0.0,0.0,kegg,False
K01130,0.0014382761899957733,0.00011985634916631445,0.0,0.0,kegg,False
K01577,0.001438180690360222,0.00011984839086335182,0.0,0.0,kegg,False
K02388,0.0014377539573850388,0.00011981282978208657,0.0,0.0,kegg,False
K01955,0.0014366091663711624,0.00011971743053093021,0.0,0.0,kegg,False
K02192,0.0014363043155500835,0.0001196920262958403,0.0,0.0,kegg,False
K00942,0.0014353384301335548,0.00011961153584446291,0.0,0.0,kegg,False
K09472,0.001432612614283922,0.00011938438452366015,0.0,0.0,kegg,False
K02851,0.0014325184904947837,0.00011937654087456531,0.0,0.0,kegg,False
K03615,0.0014314771771582625,0.00011928976476318854,0.0,0.0,kegg,False
K07043,0.0014286411628067195,0.0001190534302338933,0.0,0.0,kegg,False
K13292,0.001424127602362273,0.00011867730019685608,0.0,0.0,kegg,False
K10947,0.0014238653232379794,0.00011865544360316495,0.0,0.0,kegg,False
K06077,0.001422218738950967,0.00011851822824591393,0.0,0.0,kegg,False
K16329,0.0014195129557012514,0.00011829274630843761,0.0,0.0,kegg,False
K01596,0.0014191195643438509,0.00011825996369532091,0.0,0.0,kegg,False
K02008,0.0014190106862410257,0.00011825089052008548,0.0,0.0,kegg,False
K02584,0.0014180104917633151,0.00011816754098027626,0.0,0.0,kegg,False
K02662,0.0014176725548567665,0.00011813937957139721,0.0,0.0,kegg,False
K01805,0.0014171360629037643,0.00011809467190864702,0.0,0.0,kegg,False
K08315,0.0014144716634744063,0.00011787263862286719,0.0,0.0,kegg,False
K03408,0.0014143844175285012,0.0001178653681273751,0.0,0.0,kegg,False
K01183,0.001412673117272325,0.00011772275977269376,0.0,0.0,kegg,False
K01467,0.001411387084230692,0.00011761559035255766,0.0,0.0,kegg,False
K16210,0.0014097609056907831,0.00011748007547423193,0.0,0.0,kegg,False
K02446,0.0014081216142556121,0.00011734346785463434,0.0,0.0,kegg,False
K09758,0.001406596220500785,0.00011721635170839874,0.0,0.0,kegg,False
K01951,0.0014048972831471253,0.00011707477359559378,0.0,0.0,kegg,False
K07265,0.0014035736290363727,0.00011696446908636438,0.0,0.0,kegg,False
K09939,0.0014003597318372751,0.00011669664431977293,0.0,0.0,kegg,False
K07496,0.0014000583171667998,0.00011667152643056665,0.0,0.0,kegg,False
K03545,0.001399335154222311,0.00011661126285185924,0.0,0.0,kegg,False
K17948,0.0013991995695242796,0.0001165999641270233,0.0,0.0,kegg,False
K02502,0.0013991983795198604,0.00011659986495998836,0.0,0.0,kegg,False
K07789,0.001396707131424665,0.00011639226095205542,0.0,0.0,kegg,False
K02200,0.0013963497850147377,0.00011636248208456147,0.0,0.0,kegg,False
K02647,0.0013937731973924373,0.00011614776644936978,0.0,0.0,kegg,False
K02913,0.0013920570268788478,0.00011600475223990399,0.0,0.0,kegg,False
K00651,0.0013918587007121707,0.00011598822505934756,0.0,0.0,kegg,False
K02482,0.00139156551216642,0.000115963792680535,0.0,0.0,kegg,False
K03535,0.0013904639061262337,0.00011587199217718614,0.0,0.0,kegg,False
K01792,0.001390016567166534,0.0001158347139305445,0.0,0.0,kegg,False
K01719,0.0013884053481618922,0.00011570044568015769,0.0,0.0,kegg,False
K01205,0.0013881831003986662,0.00011568192503322219,0.0,0.0,kegg,False
K02878,0.0013873775073214509,0.00011561479227678757,0.0,0.0,kegg,False
K00835,0.0013868205528022627,0.00011556837940018855,0.0,0.0,kegg,False
K02335,0.0013862541830041326,0.00011552118191701106,0.0,0.0,kegg,False
K02080,0.0013858938144195609,0.00011549115120163007,0.0,0.0,kegg,False
K21511,0.0013842020242793756,0.00011535016868994797,0.0,0.0,kegg,False
K00801,0.001383741421415797,0.00011531178511798309,0.0,0.0,kegg,False
K22111,0.0013831676786868073,0.00011526397322390061,0.0,0.0,kegg,False
K02518,0.001382255783374205,0.0001151879819478504,0.0,0.0,kegg,False
K03338,0.0013809297824349186,0.00011507748186957656,0.0,0.0,kegg,False
K09960,0.0013788423525980674,0.00011490352938317229,0.0,0.0,kegg,False
K11069,0.0013784179014092802,0.00011486815845077335,0.0,0.0,kegg,False
K18954,0.0013763793841376805,0.00011469828201147337,0.0,0.0,kegg,False
K12684,0.0013760619426691578,0.00011467182855576316,0.0,0.0,kegg,False
K02781,0.0013739634526845012,0.0001144969543903751,0.0,0.0,kegg,False
K19236,0.001373606833209064,0.00011446723610075532,0.0,0.0,kegg,False
K05790,0.0013725316098126546,0.00011437763415105455,0.0,0.0,kegg,False
K07156,0.0013714606697603497,0.00011428838914669581,0.0,0.0,kegg,False
K05601,0.0013708082945984323,0.00011423402454986936,0.0,0.0,kegg,False
K01133,0.0013696919106281507,0.0001141409925523459,0.0,0.0,kegg,False
K21470,0.0013696549871453725,0.00011413791559544771,0.0,0.0,kegg,False
K06989,0.0013684065196332739,0.00011403387663610615,0.0,0.0,kegg,False
K03745,0.0013681040860359882,0.00011400867383633235,0.0,0.0,kegg,False
K03328,0.001366140728078614,0.00011384506067321783,0.0,0.0,kegg,False
K04477,0.0013659406915567855,0.00011382839096306547,0.0,0.0,kegg,False
