score,feature
score_11,1-oleoyl-GPC (18:1)
score_11,gamma-glutamylglycine
score_11,eicosenoate (20:1)
score_11,aconitate [cis or trans]
score_11,laurylcarnitine (C12)
score_11,N1-methylinosine
score_11,phenylacetylglutamine
score_11,2-hydroxypalmitate
score_11,7alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)
score_11,1-palmitoyl-GPI (16:0)
score_11,"3,4-dihydroxybutyrate"
score_11,pyrraline
score_11,1-linoleoyl-GPI (18:2)*
score_11,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)
score_11,succinylcarnitine (C4-DC)
score_11,"5alpha-pregnan-3beta,20alpha-diol disulfate"
score_11,"androstenediol (3beta,17beta) disulfate (1)"
score_11,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)"
score_11,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)"
score_11,2-hydroxyglutarate
score_11,"sphingomyelin (d18:1/18:1, d18:2/18:0)"
score_11,palmitoyl sphingomyelin (d18:1/16:0)
score_11,stearoyl ethanolamide
score_11,(16 or 17)-methylstearate (a19:0 or i19:0)
score_11,sulfate*
score_11,S-methylcysteine sulfoxide
score_11,linoleoylcarnitine (C18:2)*
score_11,imidazole propionate
score_11,pregnanediol-3-glucuronide
score_11,mannonate*
score_11,"sphingomyelin (d18:1/14:0, d16:1/16:0)*"
score_11,"sphingomyelin (d18:2/16:0, d18:1/16:1)*"
score_11,6-oxopiperidine-2-carboxylate
score_11,N-acetyltaurine
score_11,arabonate/xylonate
score_11,6-hydroxyindole sulfate
score_11,dopamine 3-O-sulfate
score_11,arabitol/xylitol
score_11,citraconate/glutaconate
score_11,adipoylcarnitine (C6-DC)
score_11,nonanoylcarnitine (C9)
score_11,glycochenodeoxycholate 3-sulfate
score_11,2-hydroxybutyrate/2-hydroxyisobutyrate
score_11,"sphingomyelin (d18:2/24:1, d18:1/24:2)*"
score_11,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*
score_11,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*
score_11,behenoyl dihydrosphingomyelin (d18:0/22:0)*
score_11,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*
score_11,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*
score_11,palmitoylcholine
score_11,"ceramide (d18:1/14:0, d16:1/16:0)*"
score_11,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*"
score_11,"sphingomyelin (d18:1/19:0, d19:1/18:0)*"
score_11,sphingomyelin (d18:2/24:2)*
score_11,"N,N,N-trimethyl-5-aminovalerate"
score_11,(N(1) + N(8))-acetylspermidine
score_11,hydroxy-CMPF*
score_11,3-hydroxyoleoylcarnitine
score_11,lyxonate
score_11,octadecenedioate (C18:1-DC)
score_11,octadecadienedioate (C18:2-DC)*
score_11,N-acetyl-2-aminooctanoate*
score_11,perfluorooctanoate (PFOA)
score_11,gamma-glutamylcitrulline*
score_11,tetradecadienoate (14:2)*
score_11,3-amino-2-piperidone
score_11,N-acetyl-isoputreanine
score_11,glucuronide of piperine metabolite C17H21NO3 (4)*
score_11,sulfate of piperine metabolite C16H19NO3 (2)*
score_11,3-hydroxyhexanoylcarnitine (1)
score_11,palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)
score_11,"3,5-dichloro-2,6-dihydroxybenzoic acid"
score_11,metabolonic lactone sulfate
score_11,branched chain 14:0 dicarboxylic acid**
score_11,X-11372
score_11,X-12100
score_11,X-12798
score_11,X-14939
score_11,X-17357
score_11,X-17676
score_11,X-18899
score_11,X-21467
score_11,X-23593
score_11,X-24309
score_11,X-24588
score_11,X-25265
score_11,X-25371
